Date,Open,High,Low,Close,Adj Close,Volume
2012-11-19,19.3110714,20.2678566,19.28142929,20.20464325,17.37574768,823317600
2012-11-20,20.42535782,20.42678642,19.80642891,20.03249931,17.227705,642754000
2012-11-21,20.1517868,20.26321411,19.87857056,20.06071472,17.25196648,373002000
2012-11-23,20.25607109,20.4285717,20.09285736,20.4107132,17.55296326,272826400
2012-11-26,20.56785774,21.0714283,20.4896431,21.05464363,18.1067276,630579600
2012-11-27,21.05535698,21.0864296,20.71785736,20.88500023,17.96084785,533330000
2012-11-28,20.61678505,20.92142868,20.43785667,20.81928635,17.9043293,520864400
2012-11-29,21.07928658,21.2232132,20.9017868,21.04857063,18.10152054,514698800
2012-11-30,20.9567852,21.01428604,20.80999947,20.90285683,17.97619438,391319600
2012-12-03,21.20178604,21.23535728,20.9107132,20.93535614,18.00415039,364280000
2012-12-04,20.77857018,20.77857018,20.43321419,20.56607056,17.68657112,557068400
2012-12-05,20.31821442,20.3303566,19.24178505,19.24250031,16.54831314,1044638000
2012-12-06,18.89071465,19.76107025,18.52249908,19.54428673,16.80784988,1177212400
2012-12-07,19.76428604,19.82857132,18.9285717,19.0446434,16.37815857,787040800
2012-12-10,18.75,19.23250008,18.62785721,18.92214394,16.2728157,630484400
2012-12-11,19.27750015,19.62714386,19.19178581,19.33535767,16.62817192,592345600
2012-12-12,19.56321335,19.5714283,19.15250015,19.25,16.55476379,487144000
2012-12-13,18.96964264,19.20142937,18.77857018,18.91749954,16.26881599,625259600
2012-12-14,18.3839283,18.50464249,18.05642891,18.2067852,15.65761566,1009579200
2012-12-17,18.17607117,18.5714283,17.90107155,18.52964211,15.93526363,757607200
2012-12-18,18.75,19.10357094,18.5803566,19.06785774,16.3981266,625685200
2012-12-19,18.98107147,19.06071472,18.7678566,18.79678535,16.16500092,449369200
2012-12-20,18.9285717,18.93571472,18.53142929,18.63321495,16.02433777,481689600
2012-12-21,18.30249977,18.55964279,18.22285652,18.54750061,15.9506197,596268400
2012-12-24,18.58392906,18.7232132,18.52535629,18.57749939,15.97642708,175753200
2012-12-26,18.5357132,18.5521431,18.25428581,18.3214283,15.75620365,302436400
2012-12-27,18.3407135,18.4375,18.02357101,18.39500046,15.81947899,455120400
2012-12-28,18.22464371,18.37428665,18.14714241,18.19964218,15.65147114,354278400
2012-12-31,18.23321342,19.12142944,18.1785717,19.00607109,16.34499168,659492400
2013-01-02,19.77928543,19.8214283,19.34392929,19.60821342,16.86282539,560518000
2013-01-03,19.56714249,19.63107109,19.3214283,19.36071396,16.64998055,352965200
2013-01-04,19.17749977,19.23678589,18.77964211,18.8214283,16.18619156,594333600
2013-01-07,18.6428566,18.90357018,18.39999962,18.71071434,16.09098244,484156400
2013-01-08,18.90035629,18.99607086,18.6160717,18.76107025,16.13428688,458707200
2013-01-09,18.6607132,18.75035667,18.42821312,18.46785736,15.88213444,407604400
2013-01-10,18.87678528,18.88285637,18.41142845,18.69678688,16.0790062,601146000
2013-01-11,18.6071434,18.76142883,18.53642845,18.58214378,15.98041344,350506800
2013-01-14,17.95285606,18.125,17.80392838,17.9196434,15.4106741,734207600
2013-01-15,17.79642868,17.82107162,17.26357079,17.35428619,14.92447186,876772400
2013-01-16,17.66571426,18.19428635,17.5892868,18.07464218,15.54397202,690804800
2013-01-17,18.22535706,18.2410717,17.92964363,17.95285606,15.43923759,453678400
2013-01-18,17.80428505,17.93642807,17.72857094,17.8571434,15.35692406,472922800
2013-01-22,18.02000046,18.13857079,17.73678589,18.02750015,15.5034256,461546400
2013-01-23,18.17178535,18.39249992,18.02750015,18.35750008,15.78722477,861509600
2013-01-24,16.4285717,16.63321495,16.0803566,16.0892868,13.83659077,1460852400
2013-01-25,16.13178635,16.29392815,15.53571415,15.71000004,13.51040936,1208026400
2013-01-28,15.63678646,16.1860714,15.56642914,16.06535721,13.81600857,785517600
2013-01-29,16.375,16.43571472,16.14714241,16.36678505,14.07523823,571158000
2013-01-30,16.3214283,16.52142906,16.2321434,16.31535721,14.03101063,417155200
2013-01-31,16.32071495,16.40285683,16.24928665,16.26749992,13.989851,319334400
2013-02-01,16.39678574,16.40999985,16.01250076,16.20071411,13.93241692,539484400
2013-02-04,16.21107101,16.28357124,15.78571415,15.79714298,13.58535099,477117200
2013-02-05,15.85892868,16.41928673,15.79357147,16.35142899,14.06202984,573347600
2013-02-06,16.30249977,16.6607132,16.1635704,16.33392906,14.0469799,593706400
2013-02-07,16.5446434,16.7857132,16.21857071,16.72214317,14.46465111,704580800
2013-02-08,16.9285717,17.10035706,16.7232132,16.96357155,14.67348385,633158400
2013-02-11,17.0178566,17.31928635,16.9017868,17.14035606,14.82640553,517490400
2013-02-12,17.12535667,17.22785759,16.70499992,16.71071434,14.45476723,609053200
2013-02-13,16.6860714,16.91571426,16.54357147,16.67892838,14.42726612,475207600
2013-02-14,16.59000015,16.84428596,16.57214355,16.66392899,14.41429615,355275200
2013-02-15,16.74464226,16.79142952,16.42571449,16.43428612,14.21565533,391745200
2013-02-19,16.46785736,16.52607155,16.20892906,16.42821312,14.21040249,435783600
2013-02-20,16.34607124,16.34607124,16.02857018,16.03035736,13.86625576,476302400
2013-02-21,15.92857075,16.04178619,15.81499958,15.93071365,13.78006554,447182400
2013-02-22,16.0446434,16.12857056,15.94999981,16.10035706,13.92680359,330654800
2013-02-25,16.20892906,16.25428581,15.80607128,15.81428623,13.67935371,372579200
2013-02-26,15.85071373,16.1264286,15.63071442,16.03464317,13.86996555,501499600
2013-02-27,16.01535606,16.15857124,15.73750019,15.87749958,13.73403454,587350400
2013-02-28,15.85892868,15.99535656,15.76428604,15.76428604,13.63610458,322515200
2013-03-01,15.6428566,15.64928627,15.3564291,15.37392902,13.29844856,552448400
2013-03-04,15.27857113,15.29285717,14.96428585,15.00178623,12.97654343,582755600
2013-03-05,15.0528574,15.54249954,15.02678585,15.39785671,13.3191452,638433600
2013-03-06,15.51821423,15.5446434,15.15821362,15.20214272,13.14984989,460250000
2013-03-07,15.16071415,15.42892933,15.03785706,15.37785721,13.3018446,468473600
2013-03-08,15.35000038,15.55107117,15.30749989,15.41857147,13.33706379,391482000
2013-03-11,15.34821415,15.67892933,15.18357086,15.63821411,13.52705383,474236000
2013-03-12,15.55714321,15.67428589,15.27035713,15.30107117,13.23542404,465911600
2013-03-13,15.30178642,15.5178566,15.19142914,15.29821396,13.23295307,405549200
2013-03-14,15.45821381,15.52285671,15.37321377,15.44642925,13.36115742,303875600
2013-03-15,15.64035702,15.8653574,15.61607075,15.84500027,13.70592594,643960800
2013-03-18,15.76607132,16.33785629,15.75714302,16.27571487,14.0784893,606197200
2013-03-19,16.4107132,16.46321487,16.0178566,16.23178673,14.0404911,526775200
2013-03-20,16.3364296,16.34392929,16.05678558,16.14571381,13.96604061,308660800
2013-03-21,16.07928658,16.35642815,16.07500076,16.16892815,13.98612118,383255600
2013-03-22,16.23500061,16.50357056,16.18250084,16.49678612,14.2697134,395105200
2013-03-25,16.59607124,16.78392982,16.49214363,16.55642891,14.32130623,501135600
2013-03-26,16.62285614,16.63714218,16.44750023,16.46928596,14.24592876,294294000
2013-03-27,16.3021431,16.31428528,16.09749985,16.14571381,13.96604061,331237200
2013-03-28,16.06500053,16.13642883,15.77214336,15.80928612,13.6750288,442839600
2013-04-01,15.78214264,15.84642887,15.27642918,15.31821442,13.25025082,389732000
2013-04-02,15.27142906,15.64785671,15.22857094,15.34964275,13.27743912,529519200
2013-04-03,15.40607071,15.61714268,15.36821365,15.42821407,13.34540462,363216000
2013-04-04,15.49142933,15.53571415,15.1875,15.27571392,13.21349144,358447600
2013-04-05,15.16071415,15.17678642,14.98857117,15.11428642,13.07385826,383695200
2013-04-08,15.17321396,15.2678566,15.08892918,15.22178555,13.16684246,300829200
2013-04-09,15.22714329,15.30357075,15.09821415,15.2492857,13.19063187,306614000
2013-04-10,15.28928566,15.60928631,15.21464252,15.56035709,13.45970345,375928000
2013-04-11,15.48999977,15.64249992,15.39999962,15.51178646,13.41769123,328364400
2013-04-12,15.50535679,15.50535679,15.32464314,15.35000038,13.27774811,238613200
2013-04-15,15.25,15.28178596,14.98392868,14.99464321,12.97036743,317520000
2013-04-16,15.05607128,15.23607063,15.02035713,15.22285748,13.16776752,305771200
2013-04-17,15.0096426,15.02142906,14.21821404,14.38571358,12.44364071,945056000
2013-04-18,14.46392918,14.49250031,13.91928577,14.00178623,12.11154461,666299200
2013-04-19,13.85607147,14.27142906,13.75357056,13.94750023,12.06458569,609274400
2013-04-22,14.02285671,14.36428642,13.97392941,14.23821354,12.31605148,429920400
2013-04-23,14.42821407,14.58500004,14.24321365,14.50464344,12.5465126,664238400
2013-04-24,14.05500031,14.8303566,14.0178566,14.48071384,12.52581406,969651200
2013-04-25,14.6867857,14.78357124,14.53571415,14.58500004,12.61602402,384837600
2013-04-26,14.63607121,14.9560709,14.5803566,14.89999962,12.88849735,764097600
2013-04-29,15.01607132,15.48642921,15,15.36142921,13.28763294,640326400
2013-04-30,15.53928566,15.90178585,15.43107128,15.81357098,13.67873478,691538400
2013-05-01,15.8735714,15.89035702,15.51392937,15.6889286,13.57092094,506909200
2013-05-02,15.77785683,16.02107048,15.73678589,15.91142941,13.76338482,421828400
2013-05-03,16.11821365,16.18678665,16.04107094,16.07071495,13.90116405,361300800
2013-05-06,16.27535629,16.50714302,16.22535706,16.4539299,14.23264408,496641600
2013-05-07,16.60607147,16.6339283,16.20357132,16.38071442,14.16931629,483753200
2013-05-08,16.3942852,16.62035751,16.27892876,16.56571388,14.32934093,472598000
2013-05-09,16.42178535,16.5357132,16.27071381,16.31321335,14.20432663,398487600
2013-05-10,16.35607147,16.4182148,16.08857155,16.17749977,14.08616161,334852000
2013-05-13,16.12535667,16.35357094,16.125,16.24071312,14.14120007,316948800
2013-05-14,16.20892906,16.25714302,15.79107094,15.85214329,13.80286217,447118000
2013-05-15,15.68428612,15.75,15.08428574,15.31607056,13.33609104,741613600
2013-05-16,15.11571407,15.63749981,14.96071434,15.52071381,13.51427841,603204000
2013-05-17,15.68035698,15.71749973,15.39321423,15.47357082,13.47323036,427904400
2013-05-20,15.42535686,15.92142868,15.36071396,15.81892872,13.7739439,451578400
2013-05-21,15.64821434,15.90999985,15.50714302,15.70214272,13.67225361,456022000
2013-05-22,15.85892868,16.01250076,15.65071392,15.76249981,13.72480965,443038400
2013-05-23,15.56964302,15.93428612,15.5639286,15.79071426,13.74937344,353021200
2013-05-24,15.74464321,15.91642857,15.72714329,15.89821434,13.84297752,276166800
2013-05-28,16.06785774,16.11107063,15.74464321,15.76571369,13.72760487,386145200
2013-05-29,15.71428585,15.9821434,15.69285679,15.89107132,13.83675861,330576400
2013-05-30,15.91607094,16.2321434,15.87535667,16.12785721,14.04293537,353519600
2013-05-31,16.1607132,16.32500076,16.0535717,16.06178665,13.98540401,384302800
2013-06-03,16.09749985,16.15571404,15.8028574,16.09714317,14.01618958,372352400
2013-06-04,16.18642807,16.22964287,15.97821426,16.04678535,13.97234249,292728800
2013-06-05,15.91607094,16.09714317,15.84678555,15.89678574,13.84173393,290589600
2013-06-06,15.90964317,15.96428585,15.50178623,15.65928555,13.63493824,416934000
2013-06-07,15.58928585,15.82999992,15.4560709,15.77892876,13.73911572,404535600
2013-06-10,15.883214,16.0385704,15.60000038,15.67464256,13.64830685,450153200
2013-06-11,15.56214333,15.81285667,15.47571373,15.62857056,13.60819149,286112400
2013-06-12,15.69642925,15.75892925,15.41071415,15.43535709,13.43995476,265227200
2013-06-13,15.44642925,15.61214256,15.3125,15.56999969,13.55719376,285832400
2013-06-14,15.55000019,15.58178616,15.30357075,15.35892868,13.37341022,271866000
2013-06-17,15.40857124,15.56071377,15.36999989,15.42857075,13.43405056,259414400
2013-06-18,15.41285706,15.53214264,15.3646431,15.42035675,13.4268961,195025600
2013-06-19,15.40714264,15.41642857,15.1071434,15.1071434,13.15417099,310940000
2013-06-20,14.97500038,15.21357059,14.82750034,14.88714314,12.96261215,357310800
2013-06-21,14.94607067,15,14.57499981,14.7678566,12.85874653,481118400
2013-06-24,14.55000019,14.59500027,14.21607113,14.3764286,12.51791763,480746000
2013-06-25,14.48928642,14.5639286,14.24392891,14.37964344,12.52071953,314162800
2013-06-26,14.42500019,14.45678616,14.13071442,14.21678638,12.37891865,367724000
2013-06-27,14.25892925,14.33535671,14.05500031,14.06357098,12.24550819,337246000
2013-06-28,13.97714329,14.29535675,13.88821411,14.16178608,12.33102798,578516400
2013-07-01,14.38178635,14.72392941,14.32928562,14.61499977,12.72565365,391053600
2013-07-02,14.64142895,15.05821419,14.62392902,14.94607067,13.01392269,469865200
2013-07-03,15.03071404,15.1064291,14.90892887,15.02857113,13.08575726,240928800
2013-07-05,15.01392937,15.11750031,14.83392906,14.90785694,12.98064899,274024800
2013-07-08,15.00392914,15.03571415,14.66607094,14.82321358,12.90694809,298138400
2013-07-09,14.77142906,15.125,14.65642929,15.08392906,13.13396168,352584400
2013-07-10,14.98571396,15.17142868,14.9375,15.02607059,13.08358097,281405600
2013-07-11,15.10535717,15.2946434,15.04178619,15.2603569,13.28758049,326292400
2013-07-12,15.27321434,15.34964275,15.12178612,15.23250008,13.26332378,279563200
2013-07-15,15.17892933,15.40928555,15.17142868,15.26571369,13.292243,241917200
2013-07-16,15.23285675,15.38249969,15.14892864,15.36428642,13.37807655,216538000
2013-07-17,15.34642887,15.43642902,15.29357147,15.36821365,13.38149357,198990400
2013-07-18,15.47785664,15.53107071,15.37892914,15.42000008,13.42658424,218878800
2013-07-19,15.46785736,15.4992857,15.15535736,15.17678642,13.21481514,268721600
2013-07-22,15.33785725,15.34821415,15.19535732,15.22535706,13.25710297,207796400
2013-07-23,15.21428585,15.2485714,14.95392895,14.96392918,13.02947426,369395600
2013-07-24,15.67607117,15.87821388,15.54500008,15.73250008,13.6986866,591936800
2013-07-25,15.73928642,15.76428604,15.56464291,15.66071415,13.63618183,229493600
2013-07-26,15.54642868,15.7514286,15.51214314,15.74964333,13.71361446,200152400
2013-07-29,15.74285698,16.07107162,15.72142887,15.99250031,13.92507362,248057600
2013-07-30,16.06999969,16.32678604,16.04392815,16.19000053,14.09704304,309422400
2013-07-31,16.24964333,16.33357048,16.05107117,16.16178513,14.07247734,322957600
2013-08-01,16.2767868,16.31428528,16.18785667,16.30999947,14.20153236,206250800
2013-08-02,16.35750008,16.53035736,16.30928612,16.5192852,14.38375664,274783600
2013-08-05,16.59607124,16.80964279,16.50535774,16.76607132,14.59864426,318855600
2013-08-06,16.71500015,16.85321426,16.50607109,16.6160717,14.46803665,334857600
2013-08-07,16.56428528,16.6785717,16.49178505,16.60642815,14.4596386,298858000
2013-08-08,16.56642914,16.57500076,16.35535622,16.46464348,14.4308424,255777200
2013-08-09,16.37999916,16.44499969,16.20178604,16.23035622,14.22549438,266865200
2013-08-12,16.31642914,16.73749924,16.30821419,16.69142914,14.62961292,364434000
2013-08-13,16.81928635,17.66642952,16.71607018,17.48464394,15.32484722,881941200
2013-08-14,17.78142929,18.0089283,17.62142944,17.8035717,15.60437775,756372400
2013-08-15,17.72928619,17.94285774,17.46714211,17.78249931,15.58590794,490294000
2013-08-16,17.86249924,17.96214294,17.81642914,17.94035721,15.7242651,362306000
2013-08-19,18.01214218,18.34785652,18,18.13357162,15.89361572,510518400
2013-08-20,18.2039299,18.23464394,17.88642883,17.89535713,15.68482208,358688400
2013-08-21,17.98535728,18.11249924,17.89999962,17.94142914,15.72520638,335879600
2013-08-22,18.03499985,18.05678558,17.79285622,17.96285629,15.74399185,244207600
2013-08-23,17.97392845,17.97678566,17.83392906,17.89357185,15.68326187,222731600
2013-08-26,17.8839283,18.22142982,17.875,17.96321487,15.74429893,330965600
2013-08-27,17.7857132,17.94678688,17.36785698,17.44964218,15.29417038,424188800
2013-08-28,17.3571434,17.70714378,17.3571434,17.53214264,15.36648273,307608000
2013-08-29,17.55892944,17.7321434,17.54035759,17.56071472,15.39151859,239657600
2013-08-30,17.5714283,17.60535622,17.375,17.40071487,15.25128269,272297200
2013-09-03,17.61071396,17.87857056,17.40535736,17.44928551,15.29385567,331928800
2013-09-04,17.84142876,17.93714333,17.72428513,17.81035614,15.61032677,345032800
2013-09-05,17.8660717,17.88142967,17.62999916,17.68821335,15.50326538,236367600
2013-09-06,17.80142975,17.83499908,17.49821472,17.79357147,15.59561062,359525600
2013-09-09,18.0357132,18.13999939,17.98142815,18.07749939,15.84446907,340687200
2013-09-10,18.07857132,18.12321472,17.4821434,17.66571426,15.48354816,743195600
2013-09-11,16.67892838,16.91749954,16.60035706,16.7039299,14.64057064,898696400
2013-09-12,16.7321434,16.97857094,16.64321327,16.88178635,14.79645729,404051200
2013-09-13,16.76214218,16.8510704,16.59642982,16.60357094,14.55260468,298835600
2013-09-16,16.4642868,16.48607063,15.97214317,16.07571411,14.08995724,543706800
2013-09-17,15.9985714,16.4182148,15.9821434,16.26142883,14.25272369,399380800
2013-09-18,16.54214287,16.65535736,16.45214272,16.59571457,14.5457201,456862000
2013-09-19,16.81071472,16.99392891,16.7589283,16.86785698,14.78424168,404541200
2013-09-20,17.0714283,17.09107018,16.6428566,16.69321442,14.63117886,699302800
2013-09-23,17.71785736,17.74678612,17.23571396,17.52285767,15.35833931,762106800
2013-09-24,17.67428589,17.69535637,17.42214394,17.46785736,15.31013393,364344400
2013-09-25,17.47142982,17.48714256,17.19392967,17.19750023,15.07317066,316957200
2013-09-26,17.3571434,17.44857025,17.28214264,17.36499977,15.21997929,237221600
2013-09-27,17.27785683,17.30964279,17.16857147,17.2410717,15.11135769,228040400
2013-09-30,17.0446434,17.20214272,16.94321442,17.0267868,14.92354298,260156400
2013-10-01,17.08749962,17.46928596,17.08499908,17.4271431,15.27444744,353883600
2013-10-02,17.34392929,17.56428528,17.2767868,17.48428535,15.32453251,289184000
2013-10-03,17.51821327,17.58392906,17.16928673,17.26464272,15.13202,322753200
2013-10-04,17.28071404,17.30714226,17.09285736,17.25107193,15.12012768,258868400
2013-10-07,17.37714386,17.59464264,17.33392906,17.4196434,15.26788139,312292400
2013-10-08,17.49785614,17.52285767,17.16214371,17.17642975,15.05470657,290917200
2013-10-09,17.30857086,17.4210701,17.08142853,17.37821388,15.23156071,301725200
2013-10-10,17.54714394,17.58499908,17.3942852,17.48714256,15.3270359,278602800
2013-10-11,17.39249992,17.63714218,17.32714272,17.60035706,15.42626667,267738800
2013-10-14,17.49392891,17.77071381,17.47678566,17.7157135,15.52737427,261898000
2013-10-15,17.76821327,17.9285717,17.69714355,17.80999947,15.61000443,320073600
2013-10-16,17.8853569,17.94750023,17.82964325,17.89678574,15.68607712,251101200
2013-10-17,17.85642815,18.02785683,17.84571457,18.0178566,15.7921896,253593200
2013-10-18,18.07107162,18.18785667,18.0610714,18.17464256,15.92961121,290542000
2013-10-21,18.27750015,18.72500038,18.26857185,18.62000084,16.31995392,398106800
2013-10-22,18.80035782,18.87321472,18.14392853,18.56678581,16.27331543,534063600
2013-10-23,18.5357132,18.7739296,18.5357132,18.7485714,16.4326458,313723200
2013-10-24,18.75,19.01678658,18.65892982,18.99678612,16.6502018,384764800
2013-10-25,18.97571373,19.04392815,18.75392914,18.7842865,16.4639492,337792000
2013-10-28,18.8942852,18.9642868,18.6860714,18.92428589,16.58665085,550440800
2013-10-29,19.15250015,19.2589283,18.3764286,18.45285606,16.1734581,635807200
2013-10-30,18.55750084,18.84000015,18.46500015,18.74642944,16.43076515,354163600
2013-10-31,18.75,18.83892822,18.61678505,18.66785622,16.36190224,275696400
2013-11-01,18.71500015,18.74285698,18.42285728,18.57250023,16.27832031,274890000
2013-11-04,18.61071396,18.81500053,18.52892876,18.8125,16.48867989,244627600
2013-11-05,18.73500061,18.88892937,18.6785717,18.76607132,16.44798279,265213200
2013-11-06,18.71964264,18.74500084,18.50714302,18.60428619,16.40138245,223375600
2013-11-07,18.55642891,18.68535614,18.29928589,18.30321312,16.13596535,262620400
2013-11-08,18.37785721,18.61178589,18.30678558,18.59142876,16.3900547,279316800
2013-11-11,18.57107162,18.63107109,18.37178612,18.53750038,16.34251213,227452400
2013-11-12,18.48821449,18.7114296,18.4642868,18.57178688,16.37273216,204276800
2013-11-13,18.5,18.6517868,18.46285629,18.59392929,16.39225388,197220800
2013-11-14,18.67178535,18.90285683,18.63821411,18.86285782,16.62934303,282419200
2013-11-15,18.80642891,18.89607048,18.73178673,18.74964333,16.52952957,317920400
2013-11-18,18.74964333,18.82821465,18.50714302,18.52249908,16.32928467,244944000
2013-11-19,18.53678513,18.69214249,18.49892807,18.55535698,16.35825157,208938800
2013-11-20,18.54392815,18.5864296,18.36892891,18.3928566,16.21499062,193916800
2013-11-21,18.48571396,18.6146431,18.34535789,18.61214256,16.40831184,262026800
2013-11-22,18.55428505,18.64857101,18.51892853,18.56428528,16.36612129,223725600
2013-11-25,18.60785675,18.78107071,18.6071434,18.70499992,16.49017334,229311600
2013-11-26,18.71857071,19.14785767,18.7142868,19.04999924,16.79432297,401382800
2013-11-27,19.15392876,19.5,19.04999924,19.4985714,17.1897831,363448400
2013-11-29,19.62428665,19.94035721,19.56464386,19.85964394,17.50810242,318127600
2013-12-02,19.9285717,20.15464211,19.67214394,19.68678665,17.35571098,472544800
2013-12-03,19.93928528,20.22785759,19.91714287,20.22571373,17.83082008,450968000
2013-12-04,20.1964283,20.32821465,20.02928543,20.1785717,17.78926086,377809600
2013-12-05,20.45178604,20.54071426,20.22892952,20.28214264,17.88057137,447580000
2013-12-06,20.2067852,20.2410717,19.98464394,20.00071335,17.63246155,344352400
2013-12-09,20.03214264,20.34214211,20.03214264,20.22964287,17.83428383,320493600
2013-12-10,20.12785721,20.28142929,20.04285622,20.19821358,17.80657959,278269600
2013-12-11,20.25,20.39178658,19.98892975,20.04857063,17.67464828,359718800
2013-12-12,20.07642937,20.19071388,20.00107193,20.0192852,17.64883804,262290000
2013-12-13,20.10178566,20.10285759,19.7739296,19.80107117,17.45646095,332822000
2013-12-16,19.82214355,20.09428596,19.82178688,19.9107132,17.55312347,282592800
2013-12-17,19.85035706,19.97999954,19.76357079,19.82107162,17.4740963,229902400
2013-12-18,19.63214302,19.69464302,19.24285698,19.67035675,17.34122086,565863200
2013-12-19,19.625,19.6428566,19.41892815,19.44499969,17.14255524,320308800
2013-12-20,19.47964287,19.70035744,19.45785713,19.60785675,17.28613091,436413600
2013-12-23,20.2857132,20.38285637,20.09857178,20.36035728,17.94952202,501306400
2013-12-24,20.35321426,20.42428589,20.21535683,20.2739296,17.87333107,167554800
2013-12-26,20.28928566,20.3392868,20.12071419,20.13928604,17.75463295,204008000
2013-12-27,20.13642883,20.15749931,19.9821434,20.00321388,17.63466644,225884400
2013-12-30,19.9092865,20.00321388,19.72571373,19.80428505,17.45929527,253629600
2013-12-31,19.79178619,20.04571342,19.7857132,20.03642845,17.66395187,223084400
2014-01-02,19.84571457,19.89392853,19.71500015,19.75464249,17.41552353,234684800
2014-01-03,19.74500084,19.77499962,19.30107117,19.32071495,17.03298378,392467600
2014-01-06,19.19464302,19.52857018,19.05714226,19.42607117,17.12586975,412610800
2014-01-07,19.44000053,19.4985714,19.2114296,19.28714371,17.00338554,317209200
2014-01-08,19.24321365,19.48428535,19.23892975,19.4092865,17.11106682,258529600
2014-01-09,19.52857018,19.53071404,19.11964226,19.16142845,16.89255905,279148800
2014-01-10,19.27964211,19.31428528,18.96821404,19.03357124,16.77984238,304976000
2014-01-13,18.92535782,19.375,18.92428589,19.13321495,16.86768723,378492800
2014-01-14,19.22214317,19.52607155,19.20214272,19.51392937,17.20332146,332561600
2014-01-15,19.76857185,20.00714302,19.70214272,19.90571404,17.5487175,391638800
2014-01-16,19.81785774,19.88750076,19.70285606,19.7946434,17.45079422,229278000
2014-01-17,19.69571495,19.71678543,19.28214264,19.30964279,17.02322197,426739600
2014-01-21,19.32107162,19.64535713,19.30071449,19.60964394,17.28770256,328526800
2014-01-22,19.67535782,19.9032135,19.56464386,19.69678688,17.36452866,379985200
2014-01-23,19.64071465,19.875,19.45750046,19.86357117,17.51156425,403239200
2014-01-24,19.7857132,19.84357071,19.4553566,19.50250053,17.19324303,429354800
2014-01-27,19.64535713,19.81428528,19.4910717,19.6607132,17.33272552,554878800
2014-01-28,18.17000008,18.3928566,17.93107033,18.0892868,15.94736862,1065523200
2014-01-29,17.99821472,18.12035751,17.80785751,17.8839283,15.76632881,502810000
2014-01-30,17.9478569,18.0892868,17.73928642,17.84928513,15.73578453,678501600
2014-01-31,17.68499947,17.91178513,17.62678528,17.87857056,15.76160049,464797200
2014-02-03,17.95035744,18.13321495,17.83214378,17.91178513,15.79088306,401464000
2014-02-04,18.06607056,18.19499969,17.95571327,18.1710701,16.01946831,376681200
2014-02-05,18.09142876,18.40285683,18.0803566,18.30678558,16.13911057,328344800
2014-02-06,18.21642876,18.3392868,18.13607025,18.30392838,16.23318481,257765200
2014-02-07,18.62071419,18.67607117,18.47785759,18.55999947,16.46028709,370280400
2014-02-10,18.52357101,18.99964333,18.5,18.89249992,16.75516891,345559200
2014-02-11,18.95035744,19.2053566,18.9107132,19.1414299,16.97593689,282256800
2014-02-12,19.17678642,19.27000046,19.04428673,19.13999939,16.97467422,308100800
2014-02-13,19.09499931,19.45892906,19.07857132,19.44392967,17.24422073,307398000
2014-02-14,19.37392807,19.49928665,19.3289299,19.42821312,17.23027992,272924400
2014-02-18,19.5,19.68535614,19.48607063,19.49964333,17.29362869,260251600
2014-02-19,19.4553566,19.53178596,19.08392906,19.19178581,17.02059555,313768000
2014-02-20,19.03535652,19.1785717,18.8928566,18.96964264,16.8235836,305858000
2014-02-21,19.0282135,19.09178543,18.73571396,18.7589283,16.63670349,278784800
2014-02-24,18.68392944,18.92571449,18.65785789,18.84107018,16.70955658,288909600
2014-02-25,18.90642929,18.91321373,18.6071434,18.64500046,16.53567123,231952000
2014-02-26,18.70035744,18.75,18.41428566,18.47678566,16.38648224,276217200
2014-02-27,18.46928596,18.88500023,18.43035698,18.84535789,16.71335793,301882000
2014-02-28,18.89571381,19.0267868,18.64714241,18.79428673,16.66806412,371968800
2014-03-03,18.69357109,18.95178604,18.67178535,18.84857178,16.71620941,238781200
2014-03-04,18.9642868,19.02285767,18.84892845,18.97285652,16.82643318,259140000
2014-03-05,18.9614296,19.0982132,18.89749908,19.01285744,16.86191177,200062800
2014-03-06,19.0282135,19.08714294,18.86071396,18.9553566,16.81090927,185488800
2014-03-07,18.96750069,18.99928665,18.78750038,18.94428635,16.80109978,220729600
2014-03-10,18.87000084,19.04750061,18.86928558,18.9614296,16.81630325,178584000
2014-03-11,19.12321472,19.24071312,19.02107048,19.14607048,16.98005104,279224400
2014-03-12,19.08964348,19.19107056,19,19.16464233,16.9965229,199326400
2014-03-13,19.19428635,19.27357101,18.89857101,18.95178604,16.80775261,257742800
2014-03-14,18.8853569,18.96035767,18.6785717,18.73892975,16.61897659,237199200
2014-03-17,18.84642982,18.92749977,18.78035736,18.81214333,16.68390656,199544800
2014-03-18,18.78214264,18.99892807,18.75714302,18.97857094,16.83150482,209647200
2014-03-19,19.00928688,19.15142822,18.8928566,18.97357178,16.82707787,224756000
2014-03-20,18.92464256,19.0239296,18.83392906,18.88214302,16.74598503,208398400
2014-03-21,18.99749947,19.0625,18.79750061,19.03107071,16.8780632,374046400
2014-03-24,19.22928619,19.3035717,19.10928535,19.25678635,17.07824326,355700800
2014-03-25,19.3392868,19.4910717,19.27107048,19.46392822,17.26195145,282293200
2014-03-26,19.51857185,19.6071434,19.24500084,19.27785683,17.09693146,299768000
2014-03-27,19.28642845,19.3392868,19.11142921,19.19499969,17.02344894,222031600
2014-03-28,19.22571373,19.24785614,19.0803566,19.17357063,17.00444412,200564000
2014-03-31,19.25821495,19.31464386,19.14035606,19.16928673,17.00064468,168669200
